Close Date,Deal Name,Deal ID,Deal Stage,Amount,Closed amount,Latest Traffic Source
28/02/2026 00:00,FineCal Group Ltd-10ft Options,47426395001,Quote Given (Salesforce - Opportunity),5980,0,Paid Search
28/02/2026 00:00,Stokes Sauces Ltd-20ft & 40ft Options,51517442065,Quote Given (Salesforce - Opportunity),27141,0,Direct Traffic
28/02/2026 00:00,High Voltage Grid Services - 20ft Options,45427994195,Quote Given (Salesforce - Opportunity),28940,0,Organic Search
28/02/2026 00:00,Brickell’s Ice Cream-20ft & 40ft Options,51434391602,Quote Given (Salesforce - Opportunity),5380,0,Offline Sources
28/02/2026 00:00,Southampton City Council-10ft & 20ft Options,51938081064,Quote Given (Salesforce - Opportunity),6200,0,Offline Sources
28/02/2026 00:00,De La Creme- 20ft Options,43738269544,Quote Given (Salesforce - Opportunity),28871.8,0,Offline Sources
28/02/2026 00:00,Flying Logistics Air Cargo Ltd - 20ft 40ft GA GB,48778663730,Quote Given (Salesforce - Opportunity),5380,0,Organic Search
28/02/2026 00:00,Devon Farm Kitchen Ltd-20ft Options,52175724705,Quote Given (Salesforce - Opportunity),5880,0,Organic Search
02/03/2026 00:00,Euro Frozen Foods Ltd - 40ft GA,57344501396,Closed Won (Salesforce - Opportunity),11940,11940,Organic Search
02/03/2026 00:00,Ballymaguire Foods- Mega 40 8in1 MEGA166,51539943596,Closed Won (Salesforce - Opportunity),195000,195000,Offline Sources
02/03/2026 00:00,J Van Vliet-20ft Options,57153290334,Closed Lost (Salesforce - Opportunity),2530,0,Organic Search
03/03/2026 00:00,Glenilen Farm-40ft GC,56396479585,Closed Won (Salesforce - Opportunity),25950,25950,Offline Sources
03/03/2026 00:00,Collins Seafoods South West Limited - 2x 40ft GA,54797405321,Closed Won (Salesforce - Opportunity),11900,11900,Organic Search
04/03/2026 00:00,Sofina Foods Inc (Humberstone Road) - Mega Project,48232637977,Closed Lost (Salesforce - Opportunity),744400,0,Offline Sources
04/03/2026 00:00,Aurora Seafood - 25kW Blast,52034441124,Closed Lost (Salesforce - Opportunity),225700,0,Organic Search
04/03/2026 00:00,Tazaki Foods Ltd - ULT & Anti Room,56231911301,Closed Lost (Salesforce - Opportunity),196250,0,Direct Traffic
05/03/2026 00:00,Penta Hotel Reading - 10ft GA,54599377753,Closed Lost (Salesforce - Opportunity),5680,0,Organic Search
05/03/2026 00:00,"Flying Fish Seafoods Co Ltd - 20ft GA, 40ft GA & Mega 20 3in1",53852631962,Closed Won (Salesforce - Opportunity),64740,64740,Direct Traffic
05/03/2026 00:00,Hidden Street Food - 10ft GA,53387684120,Closed Lost (Salesforce - Opportunity),14540,0,Offline Sources
05/03/2026 00:00,Natural History Museum - 20ft GA,54790754071,Closed Lost (Salesforce - Opportunity),4360,0,Direct Traffic
05/03/2026 00:00,Yaqoob and Sons Ltd - 20ft 40ft Options,48775179389,Closed Lost (Salesforce - Opportunity),5940,0,Direct Traffic
05/03/2026 00:00,Phardiag Ltd-PG 7,47800251248,Closed Lost (Salesforce - Opportunity),30340,0,Offline Sources
05/03/2026 00:00,The North Cotswold Ice Cream Company - 20ft GB,54596986193,Closed Lost (Salesforce - Opportunity),5080,0,Paid Search
05/03/2026 00:00,Events Runway - 40ft GB,54832145498,Closed Lost (Salesforce - Opportunity),5430,0,Organic Search
05/03/2026 00:00,Conservation Letterfrack (Kilmainham)-20ft GB,57381020600,Closed Won (Salesforce - Opportunity),1900,1900,Offline Sources
05/03/2026 00:00,Exalt-Mega Options,56115501748,Closed Lost (Salesforce - Opportunity),188167.6,0,AI Referrals
05/03/2026 00:00,Rame Architects Ltd - 20ft Blast,57485440143,Closed Lost (Salesforce - Opportunity),(No value),0,Offline Sources
05/03/2026 00:00,Jerk Delights - 10ft Blast,55080435772,Closed Lost (Salesforce - Opportunity),(No value),0,Offline Sources
05/03/2026 00:00,Snowdon Mountain Railway Station - 10ft 20ft Options,53886057639,Closed Lost (Salesforce - Opportunity),8540,0,Offline Sources
05/03/2026 00:00,Brenntag-ATEX Options,51657023832,Closed Lost (Salesforce - Opportunity),(No value),0,Organic Search
05/03/2026 00:00,Zayyan Foods Distribution Ltd - 40ft GB,53395200064,Closed Lost (Salesforce - Opportunity),10230,0,Offline Sources
05/03/2026 00:00,JinnyB & Co Ltd - 20ft GB,50580938280,Closed Lost (Salesforce - Opportunity),5640,0,Offline Sources
05/03/2026 00:00,Cappoquin Logistics & Document Storage-Pharma & Mega Options,48025792357,Closed Lost (Salesforce - Opportunity),40180,0,Offline Sources
05/03/2026 00:00,Bright Blue Foods Limited - Mega 40 3in1,44389018458,Closed Won (Salesforce - Opportunity),117000,117000,Offline Sources
06/03/2026 00:00,"Blundell & Co- 10ft, 20ft & 40ft Options",57657048425,Closed Lost (Salesforce - Opportunity),25000,0,Direct Traffic
09/03/2026 00:00,Tower Cold Chain Solutions-40ft Options,56857709453,Closed Won (Salesforce - Opportunity),35154,35154,Offline Sources
10/03/2026 00:00,Lyons Seafoods Ltd - Mega 40 4in1,50588905997,Closed Won (Salesforce - Opportunity),235820,235820,Offline Sources
10/03/2026 00:00,Hype Save Big Ltd - 20ft GA,53405097303,Closed Won (Salesforce - Opportunity),16100,16100,Offline Sources
10/03/2026 00:00,Folly Farm - 10ft 20ft Options,54828739939,Closed Lost (Salesforce - Opportunity),5180,0,Offline Sources
11/03/2026 00:00,Darlish Ltd - 20ft GA,57152514595,Closed Won (Salesforce - Opportunity),4800,4800,Offline Sources
11/03/2026 00:00,Mebsons-20ft GA x2,57849974300,Closed Won (Salesforce - Opportunity),4510,4510,Direct Traffic
11/03/2026 00:00,Pet Treats Wholesale Ltd - 40ft GB,55495455015,Closed Lost (Salesforce - Opportunity),11420,0,Offline Sources
12/03/2026 00:00,Prime Cut Butchers Ltd - Mega 20 3in1,57052095346,Closed Won (Salesforce - Opportunity),52700,52700,Organic Search
13/03/2026 00:00,W.Wing Yip Ltd T/A Wing Yip - 40ft GB (Renewal RAVU6710593),53378917033,Closed Won (Salesforce - Opportunity),5720,5720,Direct Traffic
13/03/2026 00:00,Alainn Superfoods Ltd-20ft GA,55493144728,Closed Won (Salesforce - Opportunity),18460,18460,Offline Sources
13/03/2026 00:00,Roots & Heritage Ltd T/A Ogbongeh.com-20ft GA,57560836425,Closed Won (Salesforce - Opportunity),4960,4960,Offline Sources
16/03/2026 00:00,Velico Medical International Limited -VeliPod MAX,57906792267,Closed Won (Salesforce - Opportunity),197903,197903,Offline Sources
16/03/2026 00:00,LabCorp-Pharma Options,38674829966,Closed Lost (Salesforce - Opportunity),27812,0,Organic Search
16/03/2026 00:00,Charlie Bighams Ltd - 10ft Blast,57448718897,Closed Lost (Salesforce - Opportunity),49000,0,Offline Sources
17/03/2026 00:00,Pure Food Production Ltd - 40ft GA,45457264943,Closed Won (Salesforce - Opportunity),12993.2,12993.2,Offline Sources
17/03/2026 00:00,Collins Seafoods South West Limited - 40ft GA,58022328985,Closed Won (Salesforce - Opportunity),5961,5961,Organic Search
17/03/2026 00:00,Kroyair Ltd- 20ft GA,57914072576,Closed Won (Salesforce - Opportunity),6419.8,6419.8,Offline Sources
18/03/2026 00:00,The Brunch Box Sandwich Co. Ltd T/A The Brunch Box-10ft & 20ft Options,56958651201,Closed Won (Salesforce - Opportunity),7453.2,7453.2,Offline Sources
18/03/2026 00:00,Ameon Limited - 20ft GA,46324720972,Closed Won (Salesforce - Opportunity),5699.9,5699.9,Offline Sources
19/03/2026 00:00,J F Edwards (Smithfield) Ltd - Mega 40 3in1,58182480404,Closed Won (Salesforce - Opportunity),73740,73740,Offline Sources
19/03/2026 00:00,DB Foods Ltd - 60kW Blast,52019179094,Closed Lost (Salesforce - Opportunity),90800,0,Offline Sources
23/03/2026 00:00,Hatov Distribution Head Office - Mega 40 3in1,57126287377,Closed Lost (Salesforce - Opportunity),76320,0,Offline Sources
23/03/2026 00:00,Sofina Foods Inc (Malton) - Mega Options,46320035233,Closed Lost (Salesforce - Opportunity),123760,0,Offline Sources
23/03/2026 00:00,Metrow Foods (Grays) Limited-Mega Options,42550093859,Closed Lost (Salesforce - Opportunity),509360,0,Organic Search
23/03/2026 00:00,Origin Valley Pet Nutrition Ltd-Mega Options,56391001983,Closed Won (Salesforce - Opportunity),61160,61160,Offline Sources
24/03/2026 00:00,Boylan Fruits Ltd-40ft Options,56499266864,Closed Lost (Salesforce - Opportunity),9420,0,Offline Sources
24/03/2026 00:00,Lanza Foods Ltd - 20ft Options,46296158871,Closed Lost (Salesforce - Opportunity),4250,0,Paid Search
24/03/2026 00:00,Tasty MacPac Ltd - 20ft GA,56877408407,Closed Lost (Salesforce - Opportunity),14540,0,Offline Sources
24/03/2026 00:00,Green Isle Foods Ltd- Mega Options,53805689505,Closed Lost (Salesforce - Opportunity),42580,0,Offline Sources
24/03/2026 00:00,MMM Family Bakery-20ft & 45ft Options,54500485990,Closed Lost (Salesforce - Opportunity),11480,0,Offline Sources
25/03/2026 00:00,Test,58318812719,Quote Under Review (Salesforce - Opportunity),(No value),0,(No value)
26/03/2026 00:00,Hert Estates Ltd- Blast Freezer Options,41181239809,Quote Given (Salesforce - Opportunity),53866,0,Offline Sources
27/03/2026 00:00,Pets Corner - 20ft GA,55041312911,Closed Lost (Salesforce - Opportunity),6740,0,Direct Traffic
27/03/2026 00:00,Bee Revived - 20ft Options,55359748179,Closed Lost (Salesforce - Opportunity),6095,0,Offline Sources
27/03/2026 00:00,Sue-10ft Options,45016830884,Closed Lost (Salesforce - Opportunity),18769,0,Offline Sources
27/03/2026 00:00,True Source Trading Ltd - 20ft GA,57417852783,Closed Won (Salesforce - Opportunity),5443.33,5443.33,Direct Traffic
27/03/2026 00:00,Lebap Ltd-10ft Options,44397228694,Closed Lost (Salesforce - Opportunity),12000,0,Direct Traffic
27/03/2026 00:00,Sellafield Ltd - 10ft 20ft Options,56155969682,Closed Lost (Salesforce - Opportunity),42641,0,Offline Sources
27/03/2026 00:00,Fridge Rentals Ltd T/A Cross Rental Services(GU22 9AL)- 10ft Options,56699887923,Closed Lost (Salesforce - Opportunity),33200,0,Offline Sources
27/03/2026 00:00,Fridge Rentals Ltd T/A Cross Rental Services(M12 4RZ)- 10ft Options,56679386288,Closed Lost (Salesforce - Opportunity),1820,0,Offline Sources
27/03/2026 00:00,Delitalia Ltd - 40ft Options,51952690105,Closed Lost (Salesforce - Opportunity),113700,0,Paid Search
27/03/2026 00:00,Tirlan-40ft Options,58261076119,Closed Won (Salesforce - Opportunity),3688,3688,Offline Sources
27/03/2026 00:00,"Bright Blue Foods Limited - 40ft GA, 40ft GB & Mega 40 3in1",53615234363,Closed Won (Salesforce - Opportunity),208000,208000,Offline Sources
28/03/2026 00:00,Black Stone - 10ft 20ft Options,45493788691,Quote Given (Salesforce - Opportunity),5030,0,Offline Sources
28/03/2026 00:00,Bio Products Laboratory- 40ft GA,53950923661,Final Running (Salesforce - Opportunity),5720,0,Offline Sources
30/03/2026 00:00,RP Meats Ltd-20ft Options,57907270744,Closed Lost (Salesforce - Opportunity),5977.5,0,Direct Traffic
30/03/2026 00:00,Alpine Racing Ltd- 2x 20ft GA,38678722202,Quote Given (Salesforce - Opportunity),16640,0,Offline Sources
30/03/2026 00:00,Nutrition X- 40ft GB,57913330581,Closed Won (Salesforce - Opportunity),5543.33,5543.33,Offline Sources
30/03/2026 00:00,Manual- Blast Freezer Options,38674829956,Quote Given (Salesforce - Opportunity),15060,0,Organic Search
31/03/2026 00:00,AW Meats - 20ft 40ft Options,53493073180,Quote Given (Salesforce - Opportunity),8720,0,Organic Search
31/03/2026 00:00,Biochek- 20ft & 40ft Options,50469629226,Closed Lost (Salesforce - Opportunity),9220,0,Referrals
31/03/2026 00:00,The Bread and Butter Thing - Mega 40 2in1 (Renewal),42431786885,Quote Given (Salesforce - Opportunity),75300,0,Offline Sources
31/03/2026 00:00,Tzorah Limited- 20ft & 40ft Options,54191330918,Quote Given (Salesforce - Opportunity),5380,0,Organic Search
31/03/2026 00:00,Provider Fisheries Limited - Blast Options,51935062898,Closed Lost (Salesforce - Opportunity),46160,0,Offline Sources
31/03/2026 00:00,Holt Farm- 20ft Options,54800963924,Closed Lost (Salesforce - Opportunity),20700,0,Direct Traffic
31/03/2026 00:00,McLaren Automotive - Mega Options,56204719682,Closed Lost (Salesforce - Opportunity),98500,0,Organic Search
31/03/2026 00:00,"Eskimo Ice Limited- 10ft, 20ft & 40ft Options",56020381211,Closed Lost (Salesforce - Opportunity),4130,0,Paid Search
31/03/2026 00:00,Terry- 10ft & 20ft Options,53675722828,Quote Given (Salesforce - Opportunity),4560,0,Paid Search
31/03/2026 00:00,Bristol-Myers Squibb (BMS) Cruiserath Biologics-PG 33,38675340468,Negotiation (Salesforce - Opportunity),40300,0,Offline Sources
31/03/2026 00:00,Natex UK Ltd - Mega Options,54962760586,Closed Lost (Salesforce - Opportunity),121000,0,Offline Sources
31/03/2026 00:00,S & S Food Ventures Ltd- 20ft Options,53231377034,Quote Given (Salesforce - Opportunity),5030,0,Organic Search
31/03/2026 00:00,UK Border Force- 10ft & 20ft Options,38665097865,Closed Lost (Salesforce - Opportunity),34581.25,0,Offline Sources
31/03/2026 00:00,"Innate Essence Ltd T/A The Turmeric Co- Hotbox, Mega & QTU Options",53385094243,Closed Lost (Salesforce - Opportunity),8280,0,Organic Search
31/03/2026 00:00,Hypergood Ltd T/A Royal Gourmet Ltd- Mega Options,42414804067,Closed Lost (Salesforce - Opportunity),52140,0,Direct Traffic
31/03/2026 00:00,Gizem .- 10ft & 20ft Options,54068852290,Quote Given (Salesforce - Opportunity),5550,0,Paid Search
31/03/2026 00:00,Edward Vinson Ltd (Lady Dane Farm) - 10ft GA,56885631261,Closed Lost (Salesforce - Opportunity),7580,0,Direct Traffic
31/03/2026 00:00,Isle of Anglesey County Council- 4x 10ft GA,58554616199,Closed Lost (Salesforce - Opportunity),144490,0,Offline Sources
31/03/2026 00:00,Ark Wholesalers Ltd - 20ft GB,54608088147,Closed Lost (Salesforce - Opportunity),12980,0,Paid Search
31/03/2026 00:00,Greencore Group (Warrington)- Mega & 40ft Options,56684974622,Closed Lost (Salesforce - Opportunity),72200,0,Offline Sources
31/03/2026 00:00,Produce Network- 20ft & 40ft Options,53232006245,Quote Given (Salesforce - Opportunity),5030,0,Paid Search
31/03/2026 00:00,The Juice Smith - 10ft Blast,57495753880,Closed Lost (Salesforce - Opportunity),16350,0,Organic Search
31/03/2026 00:00,Reach Logistics And Fulfilment Limited - 40ft GB (Transfer of unit  TYRU2022379),57908357463,Verbal Agreement (Salesforce - Opportunity),4160,0,Offline Sources
31/03/2026 00:00,"Dawat Group- 10ft, 20ft & 40ft Options",53250764335,Quote Given (Salesforce - Opportunity),4510,0,Direct Traffic
31/03/2026 00:00,Escapade Hotel- 20ft Options,53360713987,Quote Given (Salesforce - Opportunity),3475,0,Organic Search
31/03/2026 00:00,Shicken Foods - 40ft & Mega Options,53727403875,Closed Lost (Salesforce - Opportunity),19220,0,Offline Sources
31/03/2026 00:00,Food Chain International Ltd - 20ft GC,54630620305,Closed Lost (Salesforce - Opportunity),21250,0,Offline Sources
31/03/2026 00:00,Newberry Int- 10ft & Blast Options,54186373522,Quote Given (Salesforce - Opportunity),5600,0,Offline Sources
31/03/2026 00:00,Sainsburys - Mega Options,45993862415,Closed Lost (Salesforce - Opportunity),123760,0,Direct Traffic
31/03/2026 00:00,SRCL Ltd-45ft GC x2,57330456131,Closed Won (Salesforce - Opportunity),54600,54600,Offline Sources
31/03/2026 00:00,Sunshine Foods Ltd - 40ft GB,55511153507,Closed Lost (Salesforce - Opportunity),5992,0,Paid Search
31/03/2026 00:00,Holland's Pies - QTU,55363907486,Closed Lost (Salesforce - Opportunity),88800,0,Offline Sources
31/03/2026 00:00,The Dogs Butcher Limited - 20ft GB,58373679366,Closed Won (Salesforce - Opportunity),5389.9,5389.9,Offline Sources
31/03/2026 00:00,Hodge and Huggett- 20ft & 40ft Options,53262092105,Quote Given (Salesforce - Opportunity),19420,0,Offline Sources
31/03/2026 00:00,Sea Sisters Ltd - 20ft GA,58044160283,Closed Won (Salesforce - Opportunity),9769.9,9769.9,Offline Sources
31/03/2026 00:00,Costco Wholesale UK Ltd (Head Office) - 20ft 40ft Options,49716269666,Closed Lost (Salesforce - Opportunity),5180,0,Offline Sources
31/03/2026 00:00,Brunos Dinner - 20ft GA,57338851143,Closed Lost (Salesforce - Opportunity),9860,0,Organic Search
31/03/2026 00:00,Roy Lupton- 20ft & Blast Options,53316463497,Quote Given (Salesforce - Opportunity),28871.8,0,Offline Sources
31/03/2026 00:00,UK Aquatics- 20ft Options,56464128567,Closed Lost (Salesforce - Opportunity),5700,0,Paid Search
31/03/2026 00:00,Crown Paints (part of Hempel) - 10ft GA,56194243999,Closed Lost (Salesforce - Opportunity),5160,0,Organic Search
31/03/2026 00:00,Doughball Pizza - 20ft GA (Box Swap C842) 10ft 20ft Blast (Renewal C1148/C2033),58051099162,Closed Won (Salesforce - Opportunity),74100,74100,Offline Sources
31/03/2026 00:00,Joseph .- 20ft & 40ft Options,53463611219,Quote Given (Salesforce - Opportunity),5810,0,Paid Search
31/03/2026 00:00,Wheelers Traditional Fishmonger - 20ft GA,57391399332,Closed Lost (Salesforce - Opportunity),47820,0,Offline Sources
31/03/2026 00:00,Around Noon - 2x Mega 40 3in1,45100132234,Closed Lost (Salesforce - Opportunity),224400,0,Offline Sources
31/03/2026 00:00,AAK Foods- Mega 40 9in1,38674826248,Closed Lost (Salesforce - Opportunity),442800,0,Offline Sources
31/03/2026 00:00,F.I.Burgoyne Limited- 10ft & 20ft Options,54057520249,Quote Given (Salesforce - Opportunity),5600,0,Offline Sources
31/03/2026 00:00,Cygnet Texkimp - 10ft 20ft Options,54191101834,Closed Lost (Salesforce - Opportunity),25250,0,Offline Sources
31/03/2026 00:00,Gower Coast Seafoods - 10ft Blast,54249417361,Closed Lost (Salesforce - Opportunity),16620,0,Offline Sources
31/03/2026 00:00,H Mart - 10ft 20ft 40ft Options,56027171371,Closed Lost (Salesforce - Opportunity),17660,0,Organic Search
31/03/2026 00:00,IMMA-20ft GB,56954956118,Closed Won (Salesforce - Opportunity),5380,5380,Organic Search
31/03/2026 00:00,Saputo- Blast Freezer Options,53637816976,Quote Given (Salesforce - Opportunity),29990,0,Organic Search
31/03/2026 00:00,A-Safe HQ Ltd - 20ft GA Renewal (C546),53278830931,Quote Given (Salesforce - Opportunity),14040,0,Offline Sources
01/04/2026 00:00,Velico Medical International Limited-VeliPod Compact (Paris),54600050203,Closed Lost (Salesforce - Opportunity),(No value),0,Offline Sources
01/04/2026 00:00,Dawn Meats- QTU Options,50893411513,Closed Lost (Salesforce - Opportunity),28200,0,Offline Sources
01/04/2026 00:00,Al Gali Ltd - 40ft GB,56666273655,Closed Lost (Salesforce - Opportunity),10900,0,Offline Sources
01/04/2026 00:00,Refrigeration Rentals Ltd (Cavan)-Blast Options,57800129882,Closed Lost (Salesforce - Opportunity),107800,0,Offline Sources
01/04/2026 00:00,Norton Healthcare Ltd T/A Teva Runcorn-40ft Options,39647802677,Closed Lost (Salesforce - Opportunity),400100,0,Offline Sources
01/04/2026 00:00,Ealu Retail Ltd (Furry Friends Ltd)-Mega Options,56471435057,Closed Lost (Salesforce - Opportunity),55620,0,Organic Search
01/04/2026 00:00,Freshways Limited (Dublin)- Max box & QTU Options,53726399297,Closed Lost (Salesforce - Opportunity),64860,0,Offline Sources
01/04/2026 00:00,Xeolas Pharmaceuticals Limited-Stability Chamber,40813637516,Closed Lost (Salesforce - Opportunity),228981.62,0,Offline Sources
01/04/2026 00:00,Adcock Refrigeration & Air Conditioning Ltd-20ft Options,55408009401,Closed Lost (Salesforce - Opportunity),31457.9,0,Offline Sources
01/04/2026 00:00,Wessex Water Services Ltd- Pharma Options,54315289626,Closed Won (Salesforce - Opportunity),89962,89962,Offline Sources
01/04/2026 00:00,Hovione Ltd- Mega Options,54302085970,Closed Won (Salesforce - Opportunity),106751.6,106751.6,Offline Sources
02/04/2026 00:00,Gill food services Ltd t/a Hfg Marketplace-10ft GA,58681387855,Closed Won (Salesforce - Opportunity),7782.8,7782.8,Direct Traffic
02/04/2026 00:00,Norco Holdings Ltd- 10ft Options,58154195749,Closed Lost (Salesforce - Opportunity),9368.8,0,Direct Traffic
07/04/2026 00:00,Intercontinental Foods(UK) Ltd T/A Donya Foods - 10ft 40ft Options,56919557484,Closed Lost (Salesforce - Opportunity),8300,0,Organic Search
08/04/2026 00:00,CDS Group Services Ltd- 20ft,58658400885,Closed Won (Salesforce - Opportunity),1750,1750,Offline Sources
08/04/2026 00:00,Wessex Water Services Ltd- PG 7,39312180244,Closed Lost (Salesforce - Opportunity),98020,0,Offline Sources
09/04/2026 00:00,Origin Valley Pet Nutrition Ltd- Maxbox Options,50764383253,Closed Lost (Salesforce - Opportunity),(No value),0,Offline Sources
09/04/2026 00:00,W&W Wholesale Ltd - 4x 40ft GC (Renewal C1409 C1649 C1650 C1651),58946166419,Closed Won (Salesforce - Opportunity),46800,46800,Offline Sources
09/04/2026 00:00,"Norton Healthcare Ltd T/A Teva Runcorn- 40ft GA, Mega 40 2in1 & 40ft ULT",58150887301,Closed Won (Salesforce - Opportunity),76720.4,76720.4,Offline Sources
12/04/2026 00:00,Crispy Dosa Kitchen Limited - 10ft Blast & 20ft GA,58380145848,Closed Won (Salesforce - Opportunity),20561.26,20561.26,Organic Search
14/04/2026 00:00,40ft GA Temp Box,59146395668,Closed Won (Salesforce - Opportunity),0,0,Offline Sources
15/04/2026 00:00,Aerospheres (UK) Ltd- 40ft GA,59164369847,Closed Won (Salesforce - Opportunity),6754.2,6754.2,Paid Search
15/04/2026 00:00,Goldhurst Distributions Ltd t/a The Pie Life - 40ft GB & 40ft GB Renewal (RAVU6623523),59170157581,Closed Won (Salesforce - Opportunity),9979.8,9979.8,Organic Search
15/04/2026 00:00,Finnvik Eiendom- 60kw Blast,57540778535,Closed Won (Salesforce - Opportunity),180700,180700,Organic Search
15/04/2026 00:00,Bluebell Dairy Ltd-40ft Options,57825510754,Closed Won (Salesforce - Opportunity),16150,16150,Direct Traffic
16/04/2026 00:00,House of Spice-40ft GA,59247551782,Closed Won (Salesforce - Opportunity),19933.2,19933.2,Offline Sources
16/04/2026 00:00,Velocity Composites plc  - 40ft GA,58675423286,Closed Won (Salesforce - Opportunity),3883.2,3883.2,Offline Sources
17/04/2026 00:00,JD.Com International UK Ltd - 12x 40ft GA,56991823691,Closed Won (Salesforce - Opportunity),108660,108660,Offline Sources
17/04/2026 00:00,Globuss Ltd - 2x Mega 40 3in1,59238029829,Verbal Agreement (Salesforce - Opportunity),157426.72,0,Offline Sources
17/04/2026 00:00,Refrigeration Rentals Ltd T/A Cross Rental Services Dublin-10ft & 20ft GA,58945147420,Closed Won (Salesforce - Opportunity),1897,1897,Offline Sources
